Order_ID,Order_Date,Region,Category,Product,Quantity,Sales,Discount,Profit
ORD-110708,2022-09-15,North,Furniture,Desk,4,8250.88,0.2,139.61
ORD-110709,2023-02-13,East,Technology,Phone,4,31798.03,0.1,5790.82
ORD-110710,2024-09-01,West,Furniture,Desk,2,14099.14,0.0,2604.91
ORD-110711,2024-11-13,East,Furniture,Table,4,22713.39,0.05,2337.64
ORD-110712,2022-09-28,North,Office Supplies,Notebook,7,22693.65,0.05,1408.31
ORD-110713,2022-05-22,East,Office Supplies,Storage Box,2,17888.97,0.15,100.33
ORD-110714,2024-06-20,West,Office Supplies,Printer,3,27925.33,0.1,1508.85
ORD-110715,2024-08-31,East,Technology,Tablet,8,29445.71,0.2,-4235.77
ORD-110716,2022-10-01,West,Technology,Laptop,8,530.81,0.2,-77.0
ORD-110717,2022-10-03,West,Technology,Phone,3,18874.44,0.05,1184.46
ORD-110718,2023-04-10,North,Furniture,Desk,5,29657.5,0.2,1024.52
ORD-110719,2024-11-28,West,Office Supplies,Pen,8,23675.01,0.15,2052.71
ORD-110720,2022-10-15,East,Office Supplies,Notebook,7,45236.97,0.05,3786.94
ORD-110721,2024-05-25,East,Furniture,Wardrobe,7,31094.16,0.1,149.71
ORD-110722,2024-05-27,West,Office Supplies,Notebook,3,21672.62,0.2,2109.5
ORD-110723,2022-06-29,South,Office Supplies,Pen,7,44705.96,0.15,-3167.96
ORD-110724,2023-03-23,West,Furniture,Desk,1,29460.3,0.1,764.11
ORD-110725,2024-02-24,South,Furniture,Wardrobe,7,29555.47,0.2,-3162.18
ORD-110726,2023-07-15,West,Office Supplies,Printer,5,13587.4,0.1,1742.1
ORD-110727,2023-04-29,East,Technology,Laptop,7,3957.07,0.2,286.6
ORD-110728,2024-04-28,South,Technology,Phone,9,20186.38,0.0,5220.39
ORD-110729,2023-12-23,East,Technology,Tablet,1,31860.43,0.1,5489.62
ORD-110730,2022-04-26,West,Technology,Monitor,2,49853.38,0.0,12697.09
ORD-110731,2023-06-19,East,Technology,Laptop,2,26181.35,0.2,569.12
ORD-110732,2023-02-11,North,Technology,Monitor,9,31016.66,0.0,7365.46
ORD-110733,2023-11-25,East,Office Supplies,Notebook,2,13628.42,0.2,260.47
ORD-110734,2023-05-10,East,Technology,Laptop,6,43863.12,0.15,-3816.05
ORD-110735,2024-08-05,North,Furniture,Wardrobe,7,35415.81,0.2,700.98
ORD-110736,2022-01-23,West,Office Supplies,Pen,2,46919.97,0.0,13520.79
ORD-110737,2023-07-12,West,Office Supplies,Pen,7,29355.78,0.05,2786.48
ORD-110738,2024-07-29,West,Furniture,Desk,2,31268.66,0.1,3321.59
ORD-110739,2024-05-04,East,Technology,Phone,3,49666.16,0.0,11265.74
ORD-110740,2024-11-04,West,Technology,Phone,6,11601.12,0.0,755.49
ORD-110741,2024-06-09,South,Technology,Phone,5,47790.7,0.0,12685.67
ORD-110742,2022-03-19,South,Technology,Phone,1,21991.1,0.15,1152.51
ORD-110743,2024-03-17,East,Furniture,Wardrobe,9,44346.81,0.15,707.85
ORD-110744,2024-11-07,South,Office Supplies,Notebook,1,14345.61,0.05,957.08
ORD-110745,2024-02-07,East,Furniture,Desk,4,10952.94,0.2,567.81
ORD-110746,2023-03-30,North,Technology,Monitor,4,14355.18,0.0,1636.82
ORD-110747,2024-07-16,East,Technology,Laptop,3,6987.49,0.1,1341.48
ORD-110748,2022-10-04,East,Technology,Laptop,2,36294.43,0.15,-1200.11
ORD-110749,2024-11-16,South,Technology,Tablet,9,30005.21,0.1,3299.8
ORD-110750,2023-05-29,East,Office Supplies,Storage Box,5,35171.12,0.05,7915.88
ORD-110751,2023-04-09,East,Furniture,Wardrobe,6,32789.28,0.0,6047.25
ORD-110752,2024-03-17,West,Technology,Monitor,9,24810.1,0.1,4736.08
ORD-110753,2024-04-03,West,Furniture,Table,5,28112.87,0.05,5832.13
ORD-110754,2022-12-29,South,Office Supplies,Printer,2,38295.42,0.2,1838.79
ORD-110755,2024-01-21,East,Technology,Monitor,6,23507.46,0.05,2952.04
ORD-110756,2023-06-09,East,Furniture,Wardrobe,3,10868.34,0.15,-38.35
ORD-110757,2022-02-25,North,Office Supplies,Pen,9,40864.45,0.0,9959.16
ORD-110758,2023-05-04,East,Office Supplies,Storage Box,9,37513.57,0.05,136.54
ORD-110759,2024-11-17,South,Office Supplies,Pen,2,17997.49,0.1,27.71
ORD-110760,2023-12-23,West,Technology,Laptop,1,38753.29,0.15,331.82
ORD-110761,2022-02-10,East,Furniture,Desk,8,45566.08,0.15,1022.54
ORD-110762,2024-09-30,East,Furniture,Chair,7,30091.25,0.2,-2490.26
ORD-110763,2022-09-17,North,Furniture,Chair,1,28076.18,0.1,4516.91
ORD-110764,2023-03-17,North,Office Supplies,Pen,9,18158.78,0.2,289.4
ORD-110765,2024-07-14,East,Furniture,Wardrobe,7,3138.12,0.1,215.6
ORD-110766,2024-05-05,West,Office Supplies,Storage Box,5,32885.02,0.0,9819.28
ORD-110767,2022-03-25,West,Office Supplies,Storage Box,1,42971.26,0.15,422.72
ORD-110768,2022-02-15,South,Office Supplies,Notebook,4,39213.06,0.2,3276.94
ORD-110769,2023-03-16,North,Technology,Monitor,3,32071.16,0.15,-1966.6
ORD-110770,2024-09-12,West,Technology,Tablet,3,27516.27,0.15,3718.34
ORD-110771,2022-05-16,West,Technology,Laptop,2,3661.25,0.15,297.81
ORD-110772,2024-06-27,North,Furniture,Desk,7,2417.03,0.2,132.01
ORD-110773,2024-05-10,West,Technology,Laptop,6,34539.08,0.1,2530.48
ORD-110774,2024-02-27,North,Furniture,Chair,5,36676.5,0.2,579.46
ORD-110775,2023-08-13,East,Technology,Laptop,6,38806.36,0.15,3464.26
ORD-110776,2024-08-13,East,Furniture,Chair,5,37517.42,0.05,5774.48
ORD-110777,2023-11-21,South,Technology,Monitor,2,35323.55,0.1,-312.55
ORD-110778,2023-06-23,West,Technology,Monitor,5,17904.27,0.1,-767.35
ORD-110779,2023-12-09,East,Technology,Monitor,6,24418.42,0.05,1459.76
ORD-110780,2022-10-22,North,Furniture,Chair,1,12594.28,0.0,2654.59
ORD-110781,2022-02-22,South,Furniture,Chair,2,38209.29,0.15,481.86
ORD-110782,2024-03-16,North,Office Supplies,Storage Box,1,13955.84,0.05,475.27
ORD-110783,2022-02-21,East,Office Supplies,Pen,7,16518.49,0.05,3608.41
ORD-110784,2023-12-29,East,Technology,Phone,5,9021.2,0.1,1079.72
ORD-110785,2022-03-13,East,Office Supplies,Notebook,4,9289.52,0.15,1373.49
ORD-110786,2022-01-28,South,Technology,Laptop,9,40398.43,0.15,3641.66
ORD-110787,2023-04-14,North,Technology,Tablet,7,21802.07,0.0,5911.87
ORD-110788,2024-02-03,North,Furniture,Chair,2,1611.37,0.15,217.43
ORD-110789,2024-06-04,East,Office Supplies,Pen,8,23318.07,0.05,2927.92
ORD-110790,2024-06-30,North,Office Supplies,Printer,5,25438.65,0.1,973.41
ORD-110791,2023-07-01,North,Office Supplies,Storage Box,1,23747.47,0.2,-3274.64
ORD-110792,2022-07-20,North,Furniture,Chair,9,44693.09,0.15,-1325.99
ORD-110793,2024-03-30,North,Furniture,Chair,4,11113.89,0.15,422.1
ORD-110794,2023-07-14,South,Office Supplies,Notebook,7,46812.29,0.0,3950.2
ORD-110795,2023-01-14,West,Office Supplies,Pen,4,29373.98,0.0,6441.76
ORD-110796,2024-12-11,North,Office Supplies,Printer,9,18754.93,0.0,4157.3
ORD-110797,2022-03-20,North,Office Supplies,Notebook,1,13037.46,0.05,1298.94
ORD-110798,2024-04-13,North,Office Supplies,Storage Box,3,20128.63,0.0,2686.77
ORD-110799,2024-10-28,East,Office Supplies,Printer,6,41092.15,0.1,2431.37
ORD-110800,2022-01-25,East,Furniture,Desk,9,12893.6,0.2,738.91
ORD-110801,2023-03-26,North,Office Supplies,Storage Box,3,26972.52,0.15,-271.02
ORD-110802,2024-02-07,West,Furniture,Chair,5,15826.36,0.2,219.27
ORD-110803,2024-01-25,East,Technology,Tablet,8,28372.05,0.0,1820.17
ORD-110804,2022-07-17,West,Technology,Phone,8,44969.16,0.1,505.58
ORD-110805,2023-03-13,North,Office Supplies,Notebook,9,17472.93,0.1,681.82
ORD-110806,2023-11-21,West,Office Supplies,Pen,1,25191.19,0.2,282.13
ORD-110807,2023-08-10,South,Technology,Tablet,3,17170.3,0.0,2791.45
ORD-110808,2022-04-14,North,Office Supplies,Pen,3,7568.24,0.05,358.89
ORD-110809,2023-09-19,South,Office Supplies,Printer,3,46239.23,0.0,2633.44
ORD-110810,2024-11-28,East,Technology,Laptop,3,42930.34,0.15,974.77
ORD-110811,2023-04-03,East,Furniture,Wardrobe,4,26403.26,0.0,4761.5
ORD-110812,2022-12-30,West,Furniture,Chair,4,14065.96,0.0,1047.77
ORD-110813,2022-05-15,West,Office Supplies,Storage Box,2,28663.08,0.05,33.03
ORD-110814,2023-01-09,East,Furniture,Chair,3,43927.54,0.0,12313.2
ORD-110815,2022-02-08,North,Technology,Monitor,2,23806.51,0.05,2427.04
ORD-110816,2024-03-29,South,Furniture,Desk,2,22293.18,0.2,331.03
ORD-110817,2022-02-16,North,Technology,Tablet,6,1035.7,0.1,86.33
ORD-110818,2022-02-05,West,Technology,Monitor,6,18528.18,0.05,2714.3
ORD-110819,2022-04-05,South,Technology,Tablet,7,45082.6,0.1,4213.97
ORD-110820,2024-09-11,North,Office Supplies,Notebook,2,33722.34,0.05,3298.47
ORD-110821,2023-01-03,West,Furniture,Table,6,45876.63,0.0,3580.19
ORD-110822,2022-03-06,South,Furniture,Chair,6,44351.77,0.05,1351.61
ORD-110823,2024-01-24,North,Furniture,Desk,3,35729.81,0.05,7111.36
ORD-110824,2024-03-26,West,Technology,Tablet,6,24369.54,0.2,943.69
ORD-110825,2024-01-26,North,Technology,Monitor,6,35137.37,0.1,1375.82
ORD-110826,2022-06-30,East,Office Supplies,Notebook,9,33724.63,0.2,-4408.84
ORD-110827,2023-08-20,South,Office Supplies,Pen,9,31371.58,0.2,-3967.24
ORD-110828,2024-02-26,East,Furniture,Desk,4,17272.25,0.2,1453.23
ORD-110829,2023-09-19,North,Furniture,Table,8,24967.86,0.2,-2466.21
ORD-110830,2023-09-08,East,Technology,Phone,8,13335.59,0.05,3296.71
ORD-110831,2022-04-22,North,Technology,Monitor,9,29251.62,0.15,443.38
ORD-110832,2023-03-29,East,Technology,Tablet,9,2467.7,0.05,450.06
ORD-110833,2024-01-26,West,Technology,Tablet,3,42375.96,0.1,2722.4
ORD-110834,2023-08-07,East,Office Supplies,Notebook,2,12740.5,0.1,-112.8
ORD-110835,2022-05-19,South,Technology,Tablet,1,699.51,0.05,115.08
ORD-110836,2022-08-19,East,Furniture,Chair,5,49063.47,0.0,5373.31
ORD-110837,2024-09-10,West,Office Supplies,Notebook,9,19249.72,0.05,4614.84
ORD-110838,2022-09-10,South,Technology,Tablet,8,44586.49,0.15,1981.75
ORD-110839,2023-07-15,South,Office Supplies,Printer,8,38713.3,0.2,553.49
ORD-110840,2022-03-13,West,Office Supplies,Pen,5,17530.06,0.1,220.07
ORD-110841,2022-08-10,West,Furniture,Chair,5,10968.19,0.0,2043.22
ORD-110842,2022-03-03,North,Furniture,Chair,5,12224.3,0.0,989.43
ORD-110843,2024-03-16,North,Office Supplies,Printer,8,28026.13,0.05,1240.53
ORD-110844,2022-05-05,East,Technology,Monitor,5,20048.96,0.05,4197.96
ORD-110845,2024-01-11,South,Furniture,Chair,4,24436.05,0.15,2378.44
ORD-110846,2022-06-10,East,Furniture,Desk,3,3963.62,0.1,760.45
ORD-110847,2023-06-25,North,Furniture,Chair,5,19070.83,0.0,1276.98
ORD-110848,2023-09-18,South,Technology,Phone,3,21126.84,0.1,2158.83
ORD-110849,2022-04-16,North,Technology,Phone,7,23027.89,0.1,3720.95
ORD-110850,2024-02-15,North,Technology,Phone,8,966.3,0.15,-96.03
ORD-110851,2022-01-02,East,Furniture,Chair,9,13981.68,0.2,380.12
ORD-110852,2022-08-21,South,Technology,Laptop,7,4364.71,0.0,1055.55
ORD-110853,2023-01-04,West,Furniture,Table,1,11908.09,0.1,2076.5
ORD-110854,2024-08-03,North,Office Supplies,Printer,9,49033.46,0.2,-7267.27
ORD-110855,2022-06-29,East,Furniture,Table,2,49785.33,0.15,4421.68
ORD-110856,2022-10-20,South,Furniture,Table,1,44836.83,0.1,6662.19
ORD-110857,2023-08-07,East,Office Supplies,Printer,1,13405.98,0.05,2066.09
ORD-110858,2024-03-05,East,Technology,Laptop,2,41982.31,0.0,3357.29
ORD-110859,2022-06-24,North,Technology,Monitor,7,15715.5,0.15,1879.87
ORD-110860,2022-05-03,South,Furniture,Desk,9,28317.08,0.0,6029.53
ORD-110861,2022-08-15,South,Technology,Laptop,7,33580.61,0.1,3405.77
ORD-110862,2023-03-20,South,Furniture,Desk,7,6912.17,0.1,-231.56
ORD-110863,2023-03-04,North,Furniture,Chair,2,7866.39,0.0,2109.83
ORD-110864,2024-02-04,South,Office Supplies,Printer,2,5615.06,0.15,792.41
ORD-110865,2023-09-24,North,Office Supplies,Notebook,6,28046.22,0.0,4293.56
ORD-110866,2022-03-06,South,Technology,Laptop,1,2864.73,0.1,90.77
ORD-110867,2023-03-04,North,Technology,Phone,8,45096.04,0.2,-4648.46
ORD-110868,2023-09-10,South,Furniture,Chair,7,48650.99,0.05,2700.44
ORD-110869,2024-07-13,North,Technology,Monitor,3,33519.45,0.05,5319.32
ORD-110870,2024-03-22,West,Furniture,Desk,1,35525.33,0.05,2623.16
ORD-110871,2022-04-17,East,Technology,Tablet,2,38716.19,0.05,4475.37
ORD-110872,2023-10-21,West,Technology,Tablet,7,34045.49,0.15,4858.35
ORD-110873,2022-09-22,North,Office Supplies,Pen,8,44426.75,0.05,7992.69
ORD-110874,2022-06-04,South,Office Supplies,Pen,9,31291.12,0.15,4064.3
ORD-110875,2024-11-02,East,Office Supplies,Pen,3,35985.79,0.05,314.38
ORD-110876,2024-06-14,East,Office Supplies,Pen,6,42112.19,0.0,10897.78
ORD-110877,2024-09-19,South,Technology,Monitor,5,18775.78,0.0,4084.27
ORD-110878,2022-09-02,North,Office Supplies,Printer,3,34785.8,0.2,1950.63
ORD-110879,2023-01-21,East,Technology,Laptop,2,33319.73,0.15,1336.82
ORD-110880,2024-01-29,West,Office Supplies,Pen,8,39361.07,0.1,5357.92
ORD-110881,2023-02-18,South,Technology,Laptop,8,980.67,0.0,190.1
ORD-110882,2023-12-16,West,Furniture,Desk,9,12837.67,0.2,348.88
ORD-110883,2024-01-29,North,Office Supplies,Pen,9,5713.93,0.15,388.45
ORD-110884,2024-01-17,East,Furniture,Table,7,6576.22,0.0,1119.45
ORD-110885,2023-08-16,South,Furniture,Chair,4,48071.16,0.05,7487.61
ORD-110886,2024-04-18,North,Furniture,Wardrobe,5,42940.2,0.0,4581.63
ORD-110887,2022-01-16,North,Office Supplies,Storage Box,8,13673.44,0.0,1914.12
ORD-110888,2024-09-19,South,Furniture,Desk,4,38113.78,0.05,7845.92
ORD-110889,2024-12-04,West,Furniture,Chair,8,6271.86,0.2,363.3
ORD-110890,2023-10-13,West,Office Supplies,Notebook,3,7599.97,0.15,-340.41
ORD-110891,2022-05-28,South,Technology,Laptop,6,42253.12,0.2,2758.68
ORD-110892,2022-12-21,West,Office Supplies,Notebook,6,11771.94,0.2,902.82
ORD-110893,2023-12-04,South,Office Supplies,Notebook,5,15851.78,0.1,1409.46
ORD-110894,2023-09-05,South,Technology,Laptop,5,40656.51,0.1,-69.69
ORD-110895,2022-04-15,South,Technology,Phone,3,43794.97,0.15,5659.17
ORD-110896,2023-01-31,West,Office Supplies,Storage Box,1,10606.71,0.15,-621.75
ORD-110897,2023-08-29,South,Furniture,Chair,5,13233.98,0.2,-1544.71
ORD-110898,2024-04-30,North,Furniture,Table,4,30335.69,0.15,246.04
ORD-110899,2023-03-18,South,Office Supplies,Storage Box,2,12615.08,0.05,2409.28
ORD-110900,2024-05-22,South,Office Supplies,Pen,1,11031.36,0.15,772.06
ORD-110901,2023-10-29,East,Furniture,Table,4,28883.67,0.2,1817.97
ORD-110902,2024-11-17,South,Office Supplies,Printer,6,21105.6,0.0,6060.75
ORD-110903,2024-03-04,North,Technology,Monitor,9,15632.62,0.2,552.14
ORD-110904,2023-04-20,West,Office Supplies,Notebook,7,26287.74,0.2,791.09
ORD-110905,2023-09-20,South,Technology,Monitor,2,6027.75,0.0,1035.73
ORD-110906,2023-05-17,West,Office Supplies,Storage Box,3,35202.32,0.15,4777.76
ORD-110907,2022-12-14,South,Technology,Monitor,4,34843.94,0.05,6549.09
ORD-110908,2024-10-14,North,Technology,Monitor,4,31312.07,0.1,1824.84
ORD-110909,2023-07-24,East,Furniture,Table,7,33397.11,0.2,2888.44
ORD-110910,2023-11-26,North,Technology,Laptop,9,33240.87,0.15,4260.12
ORD-110911,2022-01-26,West,Technology,Laptop,7,2084.95,0.05,495.93
ORD-110912,2022-08-05,North,Furniture,Desk,5,27497.85,0.1,4010.42
ORD-110913,2024-04-16,West,Furniture,Chair,9,46027.82,0.1,6720.34
ORD-110914,2024-02-13,North,Office Supplies,Pen,7,4404.42,0.05,503.33
ORD-110915,2024-11-12,West,Office Supplies,Storage Box,3,35813.12,0.0,9233.39
ORD-110916,2023-11-01,West,Technology,Tablet,6,46741.47,0.1,7690.77
ORD-110917,2023-12-19,North,Office Supplies,Notebook,5,40862.7,0.2,-4331.21
ORD-110918,2022-11-06,West,Furniture,Table,3,46505.49,0.05,6433.27
ORD-110919,2023-08-22,South,Technology,Laptop,3,40333.8,0.15,-1714.21
ORD-110920,2022-09-24,West,Furniture,Wardrobe,4,16483.5,0.0,1820.4
ORD-110921,2023-10-08,South,Office Supplies,Pen,6,25487.45,0.15,1501.83
ORD-110922,2024-10-19,West,Office Supplies,Storage Box,2,25688.4,0.2,1587.49
ORD-110923,2023-03-26,West,Office Supplies,Storage Box,6,13868.62,0.15,692.17
ORD-110924,2023-07-19,East,Furniture,Desk,4,5052.17,0.2,-743.97
ORD-110925,2024-11-25,East,Office Supplies,Printer,7,22542.4,0.0,3119.2
ORD-110926,2022-01-28,West,Technology,Phone,2,27481.35,0.05,1586.79
ORD-110927,2022-08-08,North,Technology,Tablet,6,47430.86,0.2,-4353.27
ORD-110928,2023-02-10,South,Technology,Monitor,8,31724.03,0.2,-185.18
ORD-110929,2022-09-28,North,Office Supplies,Storage Box,4,44644.42,0.1,-1948.92
ORD-110930,2024-03-02,East,Office Supplies,Printer,8,37364.94,0.2,-4588.87
ORD-110931,2024-08-20,East,Office Supplies,Pen,8,29645.16,0.0,4839.35
ORD-110932,2024-04-13,West,Furniture,Desk,2,39432.99,0.0,5531.2
ORD-110933,2022-11-13,South,Office Supplies,Storage Box,5,7946.06,0.0,652.51
ORD-110934,2022-12-04,North,Office Supplies,Pen,6,29154.53,0.2,-1245.3
ORD-110935,2022-12-17,West,Furniture,Wardrobe,5,24116.76,0.15,-300.12
ORD-110936,2023-05-26,North,Furniture,Chair,4,33560.18,0.15,854.16
ORD-110937,2023-06-09,South,Technology,Laptop,1,48821.31,0.1,531.73
ORD-110938,2023-05-07,North,Furniture,Table,5,14265.47,0.05,966.89
ORD-110939,2022-01-09,North,Office Supplies,Pen,6,45011.6,0.15,-3085.75
ORD-110940,2023-07-15,East,Office Supplies,Storage Box,3,35837.15,0.2,2797.08
ORD-110941,2023-03-16,East,Technology,Tablet,3,28060.26,0.2,2091.56
ORD-110942,2024-03-02,West,Office Supplies,Notebook,7,26109.64,0.05,1753.48
ORD-110943,2022-02-02,North,Technology,Monitor,7,6799.04,0.15,631.49
ORD-110944,2024-11-12,West,Technology,Monitor,1,40979.72,0.1,5027.21
ORD-110945,2024-04-24,East,Technology,Monitor,2,11559.55,0.2,-1598.28
ORD-110946,2023-07-20,West,Furniture,Table,1,28928.47,0.1,626.79
ORD-110947,2022-02-18,North,Technology,Tablet,5,24711.88,0.05,3185.46
ORD-110948,2023-04-07,East,Furniture,Chair,6,43568.09,0.2,-1334.26
ORD-110949,2023-08-13,East,Technology,Phone,7,36815.94,0.2,1319.4
ORD-110950,2022-12-02,South,Office Supplies,Storage Box,2,2983.9,0.1,487.94
ORD-110951,2022-12-25,South,Office Supplies,Storage Box,9,46106.49,0.05,9732.42
ORD-110952,2022-12-12,West,Office Supplies,Storage Box,6,29181.57,0.1,-1190.86
ORD-110953,2022-07-12,West,Furniture,Desk,2,14830.93,0.1,-290.79
ORD-110954,2024-01-26,North,Technology,Monitor,4,43137.82,0.05,9923.03
ORD-110955,2023-04-23,South,Technology,Laptop,9,5825.59,0.2,328.12
ORD-110956,2024-04-07,North,Technology,Tablet,2,32583.97,0.2,-4060.38
ORD-110957,2024-06-08,East,Technology,Laptop,2,36895.33,0.2,-1460.92
ORD-110958,2023-10-15,North,Technology,Laptop,1,2319.47,0.2,230.81
ORD-110959,2023-02-12,North,Office Supplies,Storage Box,6,15907.26,0.0,2441.19
ORD-110960,2022-10-13,South,Furniture,Wardrobe,6,8314.99,0.2,305.74
ORD-110961,2024-04-30,North,Technology,Tablet,7,43545.07,0.05,178.19
ORD-110962,2022-04-21,West,Office Supplies,Pen,1,27965.0,0.0,5857.34
ORD-110963,2023-09-12,East,Technology,Phone,7,18150.93,0.15,2563.55
ORD-110964,2024-03-03,East,Technology,Laptop,7,45058.06,0.0,2287.27
ORD-110965,2022-02-19,North,Technology,Monitor,4,26256.82,0.1,877.88
ORD-110966,2024-11-03,North,Furniture,Wardrobe,4,41337.63,0.1,4261.63
ORD-110967,2023-08-11,South,Office Supplies,Notebook,3,42750.79,0.1,6846.17
ORD-110968,2023-08-19,West,Furniture,Wardrobe,9,43937.83,0.2,-2769.25
ORD-110969,2023-11-01,North,Technology,Monitor,1,37080.45,0.2,3144.05
ORD-110970,2022-11-10,South,Furniture,Wardrobe,6,38898.96,0.05,5655.03
ORD-110971,2023-08-29,East,Technology,Monitor,6,39925.82,0.0,5124.48
ORD-110972,2022-10-24,East,Furniture,Wardrobe,2,18126.17,0.0,1323.3
ORD-110973,2023-07-23,West,Office Supplies,Notebook,3,33118.24,0.0,7587.61
ORD-110974,2024-04-11,North,Office Supplies,Storage Box,4,580.7,0.15,-48.23
ORD-110975,2023-09-02,North,Office Supplies,Pen,8,2097.33,0.1,105.7
ORD-110976,2022-01-16,West,Office Supplies,Printer,9,39874.99,0.05,6973.17
ORD-110977,2022-03-13,West,Technology,Phone,1,46218.2,0.0,13530.78
ORD-110978,2022-09-27,East,Technology,Phone,9,34491.24,0.15,756.93
ORD-110979,2022-10-14,North,Furniture,Chair,1,15986.1,0.2,-1470.87
ORD-110980,2022-03-07,East,Technology,Tablet,3,15493.51,0.0,1160.03
ORD-110981,2024-05-29,West,Office Supplies,Storage Box,6,46098.98,0.05,1145.45
ORD-110982,2022-03-09,North,Office Supplies,Pen,7,11069.02,0.0,1412.63
ORD-110983,2024-12-14,West,Technology,Phone,3,2224.92,0.1,366.64
ORD-110984,2024-09-06,North,Technology,Phone,9,23965.61,0.0,1999.51
ORD-110985,2024-08-31,North,Office Supplies,Printer,1,48696.34,0.1,2791.82
ORD-110986,2023-05-23,West,Technology,Tablet,8,18071.44,0.15,1025.07
ORD-110987,2024-04-16,South,Furniture,Desk,1,5123.44,0.2,-426.35
ORD-110988,2024-06-04,West,Technology,Monitor,3,38662.06,0.05,8215.11
ORD-110989,2024-03-04,East,Furniture,Desk,9,34769.55,0.2,649.95
ORD-110990,2023-02-26,North,Technology,Monitor,2,19840.53,0.05,2056.52
ORD-110991,2024-02-14,South,Technology,Phone,1,35589.59,0.0,8511.6
ORD-110992,2023-04-23,West,Office Supplies,Notebook,1,28555.33,0.1,5435.45
ORD-110993,2024-07-14,South,Office Supplies,Pen,3,6083.87,0.1,20.89
ORD-110994,2022-04-30,West,Technology,Laptop,7,8452.66,0.05,876.86
ORD-110995,2023-05-03,North,Office Supplies,Storage Box,4,23111.82,0.0,1917.81
ORD-110996,2022-03-19,West,Furniture,Desk,2,43193.82,0.05,2381.57
ORD-110997,2024-11-27,South,Technology,Monitor,2,9253.75,0.0,1256.07
ORD-110998,2023-03-17,South,Furniture,Wardrobe,3,23220.75,0.15,-1520.02
ORD-110999,2023-04-07,West,Office Supplies,Printer,1,14653.05,0.0,3561.15
ORD-111000,2023-09-04,North,Technology,Phone,1,8490.95,0.15,628.06
ORD-111001,2024-07-05,South,Furniture,Desk,7,21373.66,0.2,-1535.16
ORD-111002,2023-09-01,East,Office Supplies,Pen,4,31334.82,0.05,3323.0
ORD-111003,2022-01-06,North,Technology,Monitor,1,42033.97,0.15,435.96
ORD-111004,2023-11-12,East,Technology,Tablet,4,32112.51,0.2,-845.14
ORD-111005,2024-06-13,North,Technology,Laptop,6,24449.44,0.2,-242.19
ORD-111006,2022-09-28,South,Office Supplies,Storage Box,2,36509.9,0.1,1263.34
ORD-111007,2024-03-21,North,Office Supplies,Pen,6,46560.48,0.1,3928.83
ORD-111008,2023-07-13,West,Technology,Phone,3,25014.26,0.1,3768.93
ORD-111009,2022-04-09,North,Furniture,Table,6,6050.13,0.15,-327.22
ORD-111010,2023-06-10,South,Office Supplies,Pen,7,38868.5,0.15,4549.72
ORD-111011,2022-07-13,East,Technology,Monitor,9,35609.15,0.15,-2400.35
ORD-111012,2023-01-31,East,Furniture,Wardrobe,3,32715.53,0.15,3430.32
ORD-111013,2024-02-09,West,Furniture,Desk,7,43079.94,0.15,5316.16
ORD-111014,2024-10-20,North,Furniture,Desk,2,7439.18,0.1,275.17
ORD-111015,2024-05-29,East,Office Supplies,Printer,8,41643.26,0.0,8035.45
ORD-111016,2024-01-15,South,Technology,Phone,9,44623.89,0.0,11695.05
ORD-111017,2023-11-14,East,Technology,Laptop,2,45565.32,0.15,5574.93
ORD-111018,2022-01-15,South,Office Supplies,Printer,7,21634.83,0.2,1148.66
ORD-111019,2023-01-03,South,Technology,Tablet,4,18395.93,0.15,-1007.27
ORD-111020,2023-09-30,West,Office Supplies,Pen,7,26774.97,0.2,-1000.9
ORD-111021,2024-05-02,East,Furniture,Desk,5,17292.03,0.0,2489.42
ORD-111022,2023-12-01,East,Office Supplies,Notebook,8,19606.6,0.15,1202.54
ORD-111023,2022-01-05,North,Technology,Laptop,6,2060.07,0.05,214.44
ORD-111024,2022-08-19,North,Technology,Tablet,2,40407.58,0.15,-2835.88
ORD-111025,2024-10-08,North,Technology,Laptop,1,6730.15,0.2,-994.36
ORD-111026,2023-08-09,South,Furniture,Wardrobe,1,23503.04,0.15,-303.48
ORD-111027,2022-06-18,East,Technology,Monitor,8,30933.21,0.05,5090.55
ORD-111028,2024-01-31,North,Technology,Tablet,9,31453.54,0.05,502.03
ORD-111029,2024-03-02,North,Furniture,Chair,6,25972.34,0.15,-1650.16
ORD-111030,2024-09-26,East,Technology,Monitor,6,9391.49,0.1,161.36
ORD-111031,2022-06-01,East,Furniture,Wardrobe,8,44466.64,0.15,3976.0
ORD-111032,2024-10-12,North,Office Supplies,Pen,5,14440.3,0.0,2394.23
ORD-111033,2022-08-12,South,Technology,Laptop,4,21676.22,0.2,-1334.8
ORD-111034,2023-05-19,South,Furniture,Wardrobe,9,41001.24,0.1,6545.11
ORD-111035,2022-02-13,East,Technology,Phone,2,47017.56,0.15,597.58
ORD-111036,2023-11-28,North,Office Supplies,Storage Box,5,33123.16,0.15,-585.46
ORD-111037,2023-05-19,South,Office Supplies,Storage Box,4,31950.84,0.1,-850.37
ORD-111038,2024-07-18,South,Technology,Tablet,2,44070.31,0.15,-3635.95
ORD-111039,2024-04-22,North,Furniture,Wardrobe,4,38934.08,0.2,-3426.67
ORD-111040,2022-12-17,North,Furniture,Wardrobe,2,35406.53,0.05,3739.86
